Country,Total Exports Value ($US),Customs Import Value (Gen) ($US),Month,Year
Czech Republic,"330,993,207","629,081,680",Nov,2023
Czech Republic,"493,587,932","637,580,221",Dec,2023
Democratic Republic of Congo,"9,110,570","13,863,091",Jan,2015
Democratic Republic of Congo,"24,543,065","10,192,152",Feb,2015
Democratic Republic of Congo,"16,772,262","8,506,573",Mar,2015
Democratic Republic of Congo,"6,049,381","14,029,826",Apr,2015
Democratic Republic of Congo,"16,896,820","18,783,042",May,2015
Democratic Republic of Congo,"21,119,313","21,891,140",Jun,2015
Democratic Republic of Congo,"8,175,465","14,668,885",Jul,2015
Democratic Republic of Congo,"7,380,902","15,307,805",Aug,2015
Democratic Republic of Congo,"12,687,851","10,528,286",Sep,2015
Democratic Republic of Congo,"4,966,449","11,578,786",Oct,2015
Democratic Republic of Congo,"4,053,163","2,003,970",Nov,2015
Democratic Republic of Congo,"4,375,544","12,384,489",Dec,2015
Democratic Republic of Congo,"4,208,338","1,791,469",Jan,2016
Democratic Republic of Congo,"5,603,825","13,797,549",Feb,2016
Democratic Republic of Congo,"7,475,478","4,352,730",Mar,2016
Democratic Republic of Congo,"4,575,865","21,829,965",Apr,2016
Democratic Republic of Congo,"5,250,847","6,325,674",May,2016
Democratic Republic of Congo,"5,450,675","6,718,302",Jun,2016
Democratic Republic of Congo,"7,077,455","13,095,003",Jul,2016
Democratic Republic of Congo,"4,397,878","37,566,655",Aug,2016
Democratic Republic of Congo,"4,287,327","4,697,643",Sep,2016
Democratic Republic of Congo,"6,743,011","24,321,786",Oct,2016
Democratic Republic of Congo,"8,556,152","9,509,980",Nov,2016
Democratic Republic of Congo,"19,127,561","29,718,494",Dec,2016
Democratic Republic of Congo,"8,376,065","12,062,299",Jan,2017
Democratic Republic of Congo,"2,519,916","1,470,433",Feb,2017
Democratic Republic of Congo,"6,250,540","7,783,051",Mar,2017
Democratic Republic of Congo,"4,739,814","4,556,130",Apr,2017
Democratic Republic of Congo,"12,849,275","7,939,246",May,2017
Democratic Republic of Congo,"6,487,851","9,191,328",Jun,2017
Democratic Republic of Congo,"3,534,113","12,910,307",Jul,2017
Democratic Republic of Congo,"2,913,206","8,276,252",Aug,2017
Democratic Republic of Congo,"3,243,897","9,662,033",Sep,2017
Democratic Republic of Congo,"9,693,071","3,096,291",Oct,2017
Democratic Republic of Congo,"11,838,940","6,111,759",Nov,2017
Democratic Republic of Congo,"3,814,311","1,768,932",Dec,2017
Democratic Republic of Congo,"4,106,280","9,419,799",Jan,2018
Democratic Republic of Congo,"3,667,516","11,977,280",Feb,2018
Democratic Republic of Congo,"5,377,643","2,065,643",Mar,2018
Democratic Republic of Congo,"4,221,613","3,244,199",Apr,2018
Democratic Republic of Congo,"4,620,212","3,049,510",May,2018
Democratic Republic of Congo,"8,508,051","3,344,045",Jun,2018
Democratic Republic of Congo,"6,231,012","3,350,076",Jul,2018
Democratic Republic of Congo,"8,126,301","1,333,995",Aug,2018
Democratic Republic of Congo,"6,801,313","5,343,817",Sep,2018
Democratic Republic of Congo,"9,591,644","4,239,692",Oct,2018
Democratic Republic of Congo,"5,947,866","1,391,131",Nov,2018
Democratic Republic of Congo,"10,802,867","838,837",Dec,2018
Democratic Republic of Congo,"8,372,852","1,262,819",Jan,2019
Democratic Republic of Congo,"13,572,787","523,965",Feb,2019
Democratic Republic of Congo,"18,635,333","576,858",Mar,2019
Democratic Republic of Congo,"13,021,298","3,773,615",Apr,2019
Democratic Republic of Congo,"16,184,162","2,048,181",May,2019
Democratic Republic of Congo,"11,159,483","884,469",Jun,2019
Democratic Republic of Congo,"6,665,381","1,213,607",Jul,2019
Democratic Republic of Congo,"6,285,984","2,786,705",Aug,2019
Democratic Republic of Congo,"7,722,938","1,511,824",Sep,2019
Democratic Republic of Congo,"10,292,181","2,172,864",Oct,2019
Democratic Republic of Congo,"7,315,525","2,478,084",Nov,2019
Democratic Republic of Congo,"12,670,264","2,378,565",Dec,2019
Democratic Republic of Congo,"8,324,736","2,389,823",Jan,2020
Democratic Republic of Congo,"2,874,266","1,855,409",Feb,2020
Democratic Republic of Congo,"7,899,880","4,177,224",Mar,2020
Democratic Republic of Congo,"21,365,310","735,092",Apr,2020
Democratic Republic of Congo,"19,651,411","2,024,440",May,2020
Democratic Republic of Congo,"23,338,027","3,361,138",Jun,2020
Democratic Republic of Congo,"8,931,582","1,800,736",Jul,2020
Democratic Republic of Congo,"9,683,086","426,471",Aug,2020
Democratic Republic of Congo,"15,735,965","286,535",Sep,2020
Democratic Republic of Congo,"15,419,370","5,656,464",Oct,2020
Democratic Republic of Congo,"9,607,215","2,717,683",Nov,2020
Democratic Republic of Congo,"9,137,859","4,431,391",Dec,2020
Democratic Republic of Congo,"8,168,774","3,461,659",Jan,2021
Democratic Republic of Congo,"4,939,964","6,002,880",Feb,2021
Democratic Republic of Congo,"12,886,489","4,311,188",Mar,2021
Democratic Republic of Congo,"11,057,812","22,886,613",Apr,2021
Democratic Republic of Congo,"12,287,938","40,802,060",May,2021
Democratic Republic of Congo,"14,434,117","19,576,733",Jun,2021
Democratic Republic of Congo,"12,807,517","33,110,363",Jul,2021
Democratic Republic of Congo,"8,798,686","43,283,012",Aug,2021
Democratic Republic of Congo,"20,372,627","40,308,797",Sep,2021
Democratic Republic of Congo,"20,025,876","12,372,733",Oct,2021
Democratic Republic of Congo,"38,287,868","8,359,322",Nov,2021
Democratic Republic of Congo,"47,735,967","34,344,733",Dec,2021
Democratic Republic of Congo,"14,564,516","13,653,105",Jan,2022
Democratic Republic of Congo,"13,669,188","7,731,904",Feb,2022
Democratic Republic of Congo,"22,262,986","48,597,138",Mar,2022
Democratic Republic of Congo,"12,182,785","37,262,588",Apr,2022
Democratic Republic of Congo,"15,505,653","9,534,016",May,2022
Democratic Republic of Congo,"7,774,964","14,236,383",Jun,2022
Democratic Republic of Congo,"10,129,273","11,034,907",Jul,2022
Democratic Republic of Congo,"14,005,882","16,936,058",Aug,2022
Democratic Republic of Congo,"10,125,877","11,144,450",Sep,2022
Democratic Republic of Congo,"13,104,016","3,213,106",Oct,2022
Democratic Republic of Congo,"6,310,417","7,139,229",Nov,2022
Democratic Republic of Congo,"8,690,194","2,836,595",Dec,2022
Democratic Republic of Congo,"16,648,651","9,613,803",Jan,2023
Democratic Republic of Congo,"7,413,474","11,780,796",Feb,2023
Democratic Republic of Congo,"9,573,168","110,879,262",Mar,2023
Democratic Republic of Congo,"19,460,579","49,886,837",Apr,2023
Democratic Republic of Congo,"13,118,327","49,271,246",May,2023
Democratic Republic of Congo,"16,195,930","19,856,157",Jun,2023
Democratic Republic of Congo,"19,290,939","5,513,129",Jul,2023
Democratic Republic of Congo,"14,300,047","2,973,012",Aug,2023
Democratic Republic of Congo,"8,112,014","7,373,610",Sep,2023
Democratic Republic of Congo,"31,272,356","1,729,411",Oct,2023
Democratic Republic of Congo,"19,015,531","2,550,635",Nov,2023
Democratic Republic of Congo,"12,203,019","3,597,612",Dec,2023
Denmark,"194,451,184","621,477,313",Jan,2015
Denmark,"173,842,746","563,642,050",Feb,2015
Denmark,"182,056,546","844,881,168",Mar,2015
Denmark,"228,877,231","619,947,295",Apr,2015
Denmark,"161,674,432","697,847,525",May,2015
Denmark,"196,416,547","591,941,907",Jun,2015
Denmark,"176,367,942","568,108,075",Jul,2015
Denmark,"163,290,518","533,796,573",Aug,2015
Denmark,"200,141,169","723,893,572",Sep,2015
Denmark,"180,216,670","720,832,560",Oct,2015
Denmark,"160,742,067","649,581,269",Nov,2015
Denmark,"184,713,616","624,119,756",Dec,2015
Denmark,"134,936,956","691,109,393",Jan,2016
Denmark,"173,259,855","583,611,466",Feb,2016
Denmark,"187,379,263","728,189,459",Mar,2016
Denmark,"194,210,010","661,730,471",Apr,2016
Denmark,"298,534,403","650,900,861",May,2016
Denmark,"181,077,949","659,793,096",Jun,2016
Denmark,"162,666,170","731,682,275",Jul,2016
Denmark,"163,514,888","545,593,727",Aug,2016
Denmark,"216,557,293","710,801,082",Sep,2016
Denmark,"178,061,885","804,857,722",Oct,2016
Denmark,"154,376,311","607,300,910",Nov,2016
Denmark,"193,749,576","567,177,296",Dec,2016
Denmark,"166,261,665","634,246,429",Jan,2017
Denmark,"165,291,576","615,222,787",Feb,2017
Denmark,"191,880,140","665,897,137",Mar,2017
Denmark,"179,325,077","755,680,819",Apr,2017
Denmark,"171,822,982","624,373,397",May,2017
Denmark,"184,938,574","550,132,320",Jun,2017
Denmark,"163,456,501","673,702,584",Jul,2017
Denmark,"171,383,878","613,783,106",Aug,2017
Denmark,"176,856,612","526,551,671",Sep,2017
Denmark,"197,539,618","806,481,226",Oct,2017
Denmark,"157,866,432","564,678,993",Nov,2017
Denmark,"284,274,506","660,268,729",Dec,2017
Denmark,"165,092,451","682,808,921",Jan,2018
Denmark,"221,922,575","697,604,405",Feb,2018
Denmark,"231,211,938","763,252,795",Mar,2018
Denmark,"210,601,556","673,194,977",Apr,2018
Denmark,"217,279,182","841,478,796",May,2018
Denmark,"186,819,873","676,206,541",Jun,2018
Denmark,"244,278,783","653,258,395",Jul,2018
Denmark,"197,536,435","812,216,683",Aug,2018
Denmark,"258,217,811","667,657,890",Sep,2018
Denmark,"184,245,080","803,745,496",Oct,2018
Denmark,"212,099,504","771,159,078",Nov,2018
Denmark,"278,789,242","811,027,901",Dec,2018
Denmark,"241,661,647","828,036,974",Jan,2019
Denmark,"190,771,380","697,903,065",Feb,2019
Denmark,"254,036,448","699,137,972",Mar,2019
Denmark,"269,865,267","873,596,358",Apr,2019
Denmark,"256,893,138","838,901,877",May,2019
Denmark,"207,923,313","890,709,725",Jun,2019
Denmark,"263,973,833","1,051,997,013",Jul,2019
Denmark,"268,711,194","798,333,129",Aug,2019
Denmark,"250,296,179","830,295,833",Sep,2019
Denmark,"393,899,725","1,199,386,992",Oct,2019
Denmark,"317,668,280","1,216,500,590",Nov,2019
Denmark,"279,487,754","1,082,246,224",Dec,2019
Denmark,"286,389,822","996,287,284",Jan,2020
Denmark,"278,125,913","877,434,915",Feb,2020
Denmark,"344,666,991","1,381,961,924",Mar,2020
Denmark,"220,215,484","956,491,558",Apr,2020
Denmark,"229,608,214","884,683,501",May,2020
Denmark,"196,418,804","961,779,936",Jun,2020
Denmark,"242,220,597","845,827,844",Jul,2020
Denmark,"243,264,524","916,697,988",Aug,2020
Denmark,"213,979,691","970,340,914",Sep,2020
Denmark,"212,049,322","1,187,919,452",Oct,2020
Denmark,"202,818,890","857,580,734",Nov,2020
Denmark,"271,852,714","789,047,647",Dec,2020
Denmark,"276,515,868","1,015,813,523",Jan,2021
Denmark,"268,464,456","870,288,765",Feb,2021
Denmark,"282,403,536","987,606,322",Mar,2021
Denmark,"307,459,177","859,491,038",Apr,2021
Denmark,"196,188,234","915,088,033",May,2021
Denmark,"248,501,064","1,255,062,605",Jun,2021
Denmark,"360,396,915","1,089,954,166",Jul,2021
Denmark,"257,588,104","1,232,023,051",Aug,2021
Denmark,"257,861,360","641,835,614",Sep,2021
Denmark,"423,396,228","867,227,564",Oct,2021
Denmark,"422,421,535","1,354,918,807",Nov,2021
Denmark,"238,954,878","1,020,438,490",Dec,2021
Denmark,"360,345,051","858,352,345",Jan,2022
Denmark,"265,167,537","1,055,419,344",Feb,2022
Denmark,"489,066,289","1,102,500,149",Mar,2022
Denmark,"518,059,878","885,091,623",Apr,2022
Denmark,"340,286,002","1,186,543,426",May,2022
Denmark,"364,468,015","949,241,870",Jun,2022
Denmark,"325,258,704","877,029,551",Jul,2022
Denmark,"313,136,659","1,072,918,261",Aug,2022
Denmark,"366,703,838","1,086,592,158",Sep,2022
Denmark,"428,982,139","1,114,271,349",Oct,2022
Denmark,"209,195,754","1,101,489,424",Nov,2022
Denmark,"615,120,974","1,676,775,520",Dec,2022
Denmark,"376,468,314","1,310,372,601",Jan,2023
Denmark,"396,169,844","940,019,686",Feb,2023
Denmark,"548,029,230","1,046,174,377",Mar,2023
Denmark,"399,371,441","915,531,031",Apr,2023
Denmark,"437,725,364","1,076,550,262",May,2023
Denmark,"287,547,382","917,689,726",Jun,2023
Denmark,"412,993,303","988,264,969",Jul,2023
Denmark,"445,227,204","1,094,011,866",Aug,2023
Denmark,"322,544,053","771,364,574",Sep,2023
Denmark,"424,081,852","978,350,365",Oct,2023
Denmark,"633,610,923","873,297,456",Nov,2023
Denmark,"538,881,541","703,551,620",Dec,2023
Djibouti,"12,966,425","11,333,104",Jan,2015
Djibouti,"11,041,249","2,824,711",Feb,2015
Djibouti,"12,912,849","2,224,517",Mar,2015
Djibouti,"15,058,467","4,344,632",Apr,2015
Djibouti,"16,359,088","7,638,505",May,2015
Djibouti,"19,992,021","487,940",Jun,2015
Djibouti,"10,176,751","394,608",Jul,2015
Djibouti,"13,871,586","781,505",Aug,2015
Djibouti,"7,397,127","95,162",Sep,2015
Djibouti,"5,869,086","711,406",Oct,2015
Djibouti,"2,880,496","1,535,345",Nov,2015
Djibouti,"16,182,534","3,092,249",Dec,2015
Djibouti,"9,997,609","621,178",Jan,2016
Djibouti,"5,474,764","1,283,074",Feb,2016
Djibouti,"14,477,787","998,609",Mar,2016
Djibouti,"6,301,821","3,895,797",Apr,2016
Djibouti,"17,510,808","5,302,543",May,2016
Djibouti,"11,346,854","1,695,890",Jun,2016
Djibouti,"14,123,871","2,142,362",Jul,2016
Djibouti,"10,781,132","4,076,756",Aug,2016
Djibouti,"13,755,809","1,714,578",Sep,2016
Djibouti,"12,268,142","2,770,090",Oct,2016
Djibouti,"9,983,783","2,256,747",Nov,2016
Djibouti,"6,772,414","1,254,867",Dec,2016
Djibouti,"13,497,740","1,601,520",Jan,2017
Djibouti,"10,558,420","3,736,979",Feb,2017
Djibouti,"20,123,941","1,877,852",Mar,2017
Djibouti,"12,660,596","1,121,102",Apr,2017
Djibouti,"23,003,377","5,022,482",May,2017
Djibouti,"10,945,556","724,864",Jun,2017
Djibouti,"6,405,406","7,721,233",Jul,2017
Djibouti,"12,282,408","1,884,852",Aug,2017
Djibouti,"19,721,394","1,912,957",Sep,2017
Djibouti,"5,715,162","2,418,262",Oct,2017
Djibouti,"8,665,581","3,512,489",Nov,2017
Djibouti,"13,724,779","2,649,762",Dec,2017
Djibouti,"12,206,204","2,038,247",Jan,2018
Djibouti,"3,320,494","1,210,313",Feb,2018
Djibouti,"12,908,976","5,980,858",Mar,2018
Djibouti,"17,010,953","8,283,223",Apr,2018
Djibouti,"9,400,704","2,411,434",May,2018
Djibouti,"6,897,849","4,975,123",Jun,2018
Djibouti,"6,646,129","1,579,357",Jul,2018
Djibouti,"9,495,170","5,644,893",Aug,2018
Djibouti,"8,006,923","2,361,637",Sep,2018
Djibouti,"9,824,754","2,814,062",Oct,2018
Djibouti,"5,955,570","3,030,621",Nov,2018
Djibouti,"9,289,708","7,426,818",Dec,2018
Djibouti,"7,603,453","2,367,010",Jan,2019
Djibouti,"5,830,524","1,768,035",Feb,2019
Djibouti,"13,302,408","2,011,329",Mar,2019
Djibouti,"14,178,944","692,959",Apr,2019
Djibouti,"7,360,533","2,101,899",May,2019
Djibouti,"9,319,040","3,455,683",Jun,2019
Djibouti,"7,729,495","2,370,075",Jul,2019
Djibouti,"13,206,320","4,620,920",Aug,2019
Djibouti,"10,952,927","5,165,214",Sep,2019
Djibouti,"10,714,154","1,856,075",Oct,2019
Djibouti,"26,076,690","3,347,634",Nov,2019
Djibouti,"23,788,786","844,257",Dec,2019
Djibouti,"9,998,188","2,159,566",Jan,2020
Djibouti,"53,651,710","797,701",Feb,2020
Djibouti,"10,775,263","257,433",Mar,2020
Djibouti,"7,901,205","356,218",Apr,2020
Djibouti,"8,621,602","396,344",May,2020
Djibouti,"10,383,103","2,304,809",Jun,2020
Djibouti,"8,590,900","1,597,229",Jul,2020
Djibouti,"18,750,119","2,189,738",Aug,2020
Djibouti,"12,752,833","2,511,223",Sep,2020
Djibouti,"15,227,151","1,858,846",Oct,2020
Djibouti,"18,888,461","17,102,787",Nov,2020
Djibouti,"9,183,954","9,223,020",Dec,2020
Djibouti,"6,538,459","4,002,970",Jan,2021
Djibouti,"4,722,906","1,047,083",Feb,2021
Djibouti,"13,367,633","1,530,754",Mar,2021
Djibouti,"23,376,524","468,192",Apr,2021
Djibouti,"22,255,485","2,992,763",May,2021
Djibouti,"9,408,899","5,870,500",Jun,2021
Djibouti,"10,931,202","4,341,954",Jul,2021
Djibouti,"27,956,495","1,695,282",Aug,2021
Djibouti,"33,196,706","7,036,381",Sep,2021
Djibouti,"15,630,673","2,072,767",Oct,2021
Djibouti,"15,065,201","723,732",Nov,2021
Djibouti,"4,158,604","667,908",Dec,2021
Djibouti,"11,170,748","4,534,885",Jan,2022
Djibouti,"9,608,164","2,443,058",Feb,2022
Djibouti,"9,505,845","1,807,580",Mar,2022
Djibouti,"15,575,120","3,506,708",Apr,2022
Djibouti,"13,488,185","4,619,196",May,2022
Djibouti,"9,123,880","946,805",Jun,2022
Djibouti,"27,731,917","642,556",Jul,2022
Djibouti,"12,531,593","1,744,799",Aug,2022
Djibouti,"21,651,676","4,939,706",Sep,2022
Djibouti,"15,958,413","4,406,697",Oct,2022
Djibouti,"15,787,724","4,131,419",Nov,2022
Djibouti,"10,295,418","8,506,185",Dec,2022
Djibouti,"15,609,932","3,978,460",Jan,2023
Djibouti,"15,957,031","3,451,539",Feb,2023
Djibouti,"20,928,510","5,440,792",Mar,2023
Djibouti,"20,129,507","1,017,001",Apr,2023
Djibouti,"15,290,565","5,405,773",May,2023
Djibouti,"5,965,711","4,370,582",Jun,2023
Djibouti,"9,702,145","3,334,571",Jul,2023
Djibouti,"12,833,237","6,585,480",Aug,2023
Djibouti,"12,680,743","2,690,628",Sep,2023
Djibouti,"7,783,355","4,070,725",Oct,2023
Djibouti,"13,358,968","4,257,986",Nov,2023
Djibouti,"20,598,855","2,709,076",Dec,2023
Dominica,"5,542,084","110,622",Jan,2015
Dominica,"5,588,080","170,583",Feb,2015
Dominica,"5,561,333","165,378",Mar,2015
Dominica,"7,383,366","119,975",Apr,2015
Dominica,"6,152,425","45,731",May,2015
Dominica,"5,754,759","210,260",Jun,2015
Dominica,"6,417,303","214,266",Jul,2015
Dominica,"6,347,372","116,197",Aug,2015
Dominica,"4,525,146","60,842",Sep,2015
Dominica,"5,276,067","315,631",Oct,2015
Dominica,"4,538,009","80,343",Nov,2015
Dominica,"4,226,102","73,375",Dec,2015
Dominica,"4,472,861","101,895",Jan,2016
Dominica,"2,871,789","317,472",Feb,2016
Dominica,"4,813,087","115,935",Mar,2016
Dominica,"3,704,431","428,574",Apr,2016
Dominica,"3,045,381","153,068",May,2016
Dominica,"3,817,392","170,005",Jun,2016
Dominica,"4,673,877","384,139",Jul,2016
Dominica,"5,022,813","529,659",Aug,2016
Dominica,"4,543,939","142,553",Sep,2016
Dominica,"5,768,500","55,545",Oct,2016
Dominica,"5,146,701","115,625",Nov,2016
Dominica,"3,202,078","174,801",Dec,2016
Dominica,"3,870,199","92,625",Jan,2017
Dominica,"5,413,610","40,727",Feb,2017
Dominica,"4,652,531","50,947",Mar,2017
Dominica,"7,360,166","140,423",Apr,2017
Dominica,"4,194,964","134,499",May,2017
Dominica,"7,820,601","146,709",Jun,2017
Dominica,"3,504,876","173,915",Jul,2017
Dominica,"27,221,514","62,412",Aug,2017
Dominica,"19,957,333","259,148",Sep,2017
Dominica,"10,797,127","45,556",Oct,2017
Dominica,"22,595,961","29,842",Nov,2017
Dominica,"49,567,070","91,047",Dec,2017
Dominica,"7,230,831","379,122",Jan,2018
Dominica,"10,571,603","21,139",Feb,2018
Dominica,"18,168,355","23,085",Mar,2018
Dominica,"10,592,740","206,088",Apr,2018
Dominica,"40,409,721","55,544",May,2018
Dominica,"20,420,331","341,814",Jun,2018
Dominica,"8,363,779","46,117",Jul,2018
Dominica,"8,562,340","93,963",Aug,2018
Dominica,"10,551,987","24,913",Sep,2018
Dominica,"8,183,000","30,154",Oct,2018
Dominica,"13,081,235","71,704",Nov,2018
Dominica,"5,736,620","62,648",Dec,2018
Dominica,"21,913,704","104,137",Jan,2019
Dominica,"5,566,993","48,602",Feb,2019
Dominica,"8,245,157","169,828",Mar,2019
Dominica,"19,582,348","70,010",Apr,2019
Dominica,"33,644,961","23,756",May,2019
Dominica,"10,313,618","127,352",Jun,2019
Dominica,"25,885,633","562,611",Jul,2019
Dominica,"32,706,891","455,848",Aug,2019
Dominica,"6,324,360","73,338",Sep,2019
Dominica,"42,725,903","62,158",Oct,2019
Dominica,"25,090,988","52,138",Nov,2019
Dominica,"10,632,470","317,315",Dec,2019
Dominica,"4,090,930","345,761",Jan,2020
Dominica,"30,008,106","5,192",Feb,2020
Dominica,"6,175,190","342,096",Mar,2020
Dominica,"4,554,022","15,899",Apr,2020
Dominica,"2,916,075","125,277",May,2020
Dominica,"4,102,075","246,828",Jun,2020
Dominica,"8,197,077","161,712",Jul,2020
Dominica,"2,772,428","86,981",Aug,2020
Dominica,"4,322,485","73,468",Sep,2020
Dominica,"3,623,828","75,029",Oct,2020
Dominica,"8,860,131","82,582",Nov,2020
Dominica,"21,145,848","243,158",Dec,2020
Dominica,"44,870,076","62,767",Jan,2021
Dominica,"3,029,107","116,917",Feb,2021
Dominica,"16,127,420","76,893",Mar,2021
Dominica,"57,827,806","125,258",Apr,2021
Dominica,"6,206,173","136,362",May,2021
Dominica,"29,024,835","67,807",Jun,2021
Dominica,"8,288,147","279,775",Jul,2021
Dominica,"42,937,996","79,294",Aug,2021
Dominica,"57,367,223","1,087,820",Sep,2021
Dominica,"56,422,493","91,804",Oct,2021
Dominica,"38,706,342","126,406",Nov,2021
Dominica,"10,454,436","277,682",Dec,2021
Dominica,"4,836,354","52,937",Jan,2022
Dominica,"4,536,989","38,418",Feb,2022
Dominica,"36,831,408","85,676",Mar,2022
Dominica,"22,447,642","58,375",Apr,2022
Dominica,"4,547,701","92,465",May,2022
Dominica,"5,049,662","227,469",Jun,2022
Dominica,"25,735,178","43,067",Jul,2022
Dominica,"15,699,181","480,675",Aug,2022
Dominica,"9,697,454","148,967",Sep,2022
Dominica,"6,278,808","108,614",Oct,2022
Dominica,"7,239,170","152,442",Nov,2022
Dominica,"4,082,223","67,185",Dec,2022
Dominica,"5,315,582","375,554",Jan,2023
Dominica,"4,942,060","266,657",Feb,2023
Dominica,"6,315,211","101,767",Mar,2023
Dominica,"6,463,490","132,753",Apr,2023
Dominica,"6,465,814","482,437",May,2023
Dominica,"7,061,720","273,139",Jun,2023
Dominica,"6,750,849","97,060",Jul,2023
Dominica,"8,402,834","162,777",Aug,2023
Dominica,"4,864,650","73,321",Sep,2023
Dominica,"7,101,070","109,477",Oct,2023
Dominica,"8,457,571","95,331",Nov,2023
Dominica,"4,926,963","32,508",Dec,2023
Dominican Republic,"582,863,913","256,385,533",Jan,2015
Dominican Republic,"541,412,280","371,193,905",Feb,2015
Dominican Republic,"623,980,997","418,343,936",Mar,2015
Dominican Republic,"645,404,140","434,327,544",Apr,2015
Dominican Republic,"629,074,337","427,360,531",May,2015
Dominican Republic,"602,653,072","414,859,478",Jun,2015
Dominican Republic,"568,641,318","422,423,906",Jul,2015
Dominican Republic,"577,610,867","401,233,373",Aug,2015
Dominican Republic,"552,841,647","389,406,817",Sep,2015
Dominican Republic,"666,037,790","395,760,721",Oct,2015
Dominican Republic,"617,746,179","362,873,758",Nov,2015
Dominican Republic,"506,380,830","373,436,701",Dec,2015
Dominican Republic,"502,086,877","244,744,206",Jan,2016
